,FullClassPath,Project_x,SpeculativeGenerality,BaseClassKnowsDerivedClass,MessageChains,LongParameterList,SpaghettiCode,BaseClassShouldBeAbstract,LongMethod,ClassDataShouldBePrivate,TraditionBreaker,ManyFieldAttributesButNotComplex,RefusedParentBequest,SwissArmyKnife,Blob,AntiSingleton,ComplexClass,LargeClass,FunctionalDecomposition,LazyClass,classname2,Fullpathname,Project_y,Classname,loc,numAttr,numMethod,setters,getters,isPersist,isCollection,numWordName,isOrEr,isController,numIfs,numParameters,numImports,numOutboundInvocation,numInnerClasses,isStaticClass,isInterface,isInnerClass,isClass,isEnum,classPublicity,numPublicMethods,numPrivateMethods,numProtectedMethods,isAbstract,label
473,com.tweetlanes.android.core.widget.urlimageviewhelper.UrlImageViewHelper,TweetLanes-v1.4.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UrlImageViewHelper,TweetLanes-1.4.1/android/libraries/TweetLanesCore/src/com/tweetlanes/android/core/widget/urlimageviewhelper/UrlImageViewHelper.java,TweetLanes-1.4.1,UrlImageViewHelper,561,22,18,4,3,False,False,4,True,False,41,41,27,37,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
474,com.tweetlanes.android.core.widget.urlimageviewhelper.UrlLruCache,TweetLanes-v1.4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,UrlLruCache,TweetLanes-1.4.1/android/libraries/TweetLanesCore/src/com/tweetlanes/android/core/widget/urlimageviewhelper/UrlLruCache.java,TweetLanes-1.4.1,UrlLruCache,20,0,1,0,0,False,False,3,False,False,2,2,2,2,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
475,com.tweetlanes.android.core.widget.viewpagerindicator.UnderlinePageIndicator,TweetLanes-v1.4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,UnderlinePageIndicator,TweetLanes-1.4.1/android/libraries/TweetLanesCore/src/com/tweetlanes/android/core/widget/viewpagerindicator/UnderlinePageIndicator.java,TweetLanes-1.4.1,UnderlinePageIndicator,401,17,16,8,0,False,False,3,True,False,29,17,15,16,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
476,com.twitter.Autolink,TweetLanes-v1.4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Autolink,TweetLanes-1.4.1/android/libraries/SocialNetLib/src/com/twitter/Autolink.java,TweetLanes-1.4.1,Autolink,256,9,11,1,0,False,False,1,False,False,13,35,6,32,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
477,com.twitter.Extractor,TweetLanes-v1.4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Extractor,TweetLanes-1.4.1/android/libraries/SocialNetLib/src/com/twitter/Extractor.java,TweetLanes-1.4.1,Extractor,592,1,17,1,0,False,False,1,True,False,32,19,6,51,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
479,com.twitter.HitHighlighter,TweetLanes-v1.4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,HitHighlighter,TweetLanes-1.4.1/android/libraries/SocialNetLib/src/com/twitter/HitHighlighter.java,TweetLanes-1.4.1,HitHighlighter,117,2,4,1,1,False,False,2,True,False,6,4,3,7,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
480,com.twitter.Regex,TweetLanes-v1.4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Regex,TweetLanes-1.4.1/android/libraries/SocialNetLib/src/com/twitter/Regex.java,TweetLanes-1.4.1,Regex,245,55,0,0,0,False,False,1,False,False,0,0,1,0,0.0,True,False,False,True,False,default,0,0,0,False,Information Holder
481,com.xiecc.seeWeather.base.BaseApplication,SeeWeather-2.03,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,BaseApplication,SeeWeather-2.03/app/src/main/java/com/xiecc/seeWeather/base/BaseApplication.java,SeeWeather-2.03,BaseApplication,48,2,2,0,0,False,False,2,False,False,2,0,6,7,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
482,com.xiecc.seeWeather.common.ACache,SeeWeather-2.03,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,ACache,SeeWeather-2.03/app/src/main/java/com/xiecc/seeWeather/common/ACache.java,SeeWeather-2.03,ACache,868,6,30,0,12,False,False,2,False,False,36,54,30,73,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
483,com.xiecc.seeWeather.common.FileSizeUtil,SeeWeather-2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FileSizeUtil,SeeWeather-2.03/app/src/main/java/com/xiecc/seeWeather/common/FileSizeUtil.java,SeeWeather-2.03,FileSizeUtil,157,4,6,0,4,False,False,3,False,False,7,8,4,9,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
484,com.xiecc.seeWeather.common.PLog,SeeWeather-2.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PLog,SeeWeather-2.03/app/src/main/java/com/xiecc/seeWeather/common/PLog.java,SeeWeather-2.03,PLog,140,3,7,0,0,False,False,2,False,False,7,12,6,11,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
485,com.xiecc.seeWeather.component.RetrofitSingleton,SeeWeather-2.03,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,RetrofitSingleton,SeeWeather-2.03/app/src/main/java/com/xiecc/seeWeather/component/RetrofitSingleton.java,SeeWeather-2.03,RetrofitSingleton,85,5,5,0,3,False,False,2,False,False,4,7,13,11,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
486,com.xiecc.seeWeather.modules.adatper.WeatherAdapter,SeeWeather-2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,WeatherAdapter,SeeWeather-2.03/app/src/main/java/com/xiecc/seeWeather/modules/adatper/WeatherAdapter.java,SeeWeather-2.03,WeatherAdapter,335,8,5,0,2,False,False,2,True,False,14,6,18,24,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
487,com.xiecc.seeWeather.modules.db.DBManager,SeeWeather-2.03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DBManager,SeeWeather-2.03/app/src/main/java/com/xiecc/seeWeather/modules/db/DBManager.java,SeeWeather-2.03,DBManager,82,7,5,1,1,True,False,3,True,False,1,2,10,9,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
488,com.xiecc.seeWeather.modules.domain.City,SeeWeather-2.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,City,SeeWeather-2.03/app/src/main/java/com/xiecc/seeWeather/modules/domain/City.java,SeeWeather-2.03,City,14,2,0,0,0,False,False,1,False,False,0,0,1,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
489,com.xiecc.seeWeather.modules.domain.Province,SeeWeather-2.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Province,SeeWeather-2.03/app/src/main/java/com/xiecc/seeWeather/modules/domain/Province.java,SeeWeather-2.03,Province,15,2,0,0,0,False,False,1,False,False,0,0,1,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
490,com.xiecc.seeWeather.modules.domain.Setting,SeeWeather-2.03,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Setting,SeeWeather-2.03/app/src/main/java/com/xiecc/seeWeather/modules/domain/Setting.java,SeeWeather-2.03,Setting,75,11,7,0,4,False,False,1,False,False,1,12,3,4,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
491,com.xiecc.seeWeather.modules.domain.VersionAPI,SeeWeather-2.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,VersionAPI,SeeWeather-2.03/app/src/main/java/com/xiecc/seeWeather/modules/domain/VersionAPI.java,SeeWeather-2.03,VersionAPI,27,10,0,0,0,False,False,4,False,False,0,0,1,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
492,com.xiecc.seeWeather.modules.domain.Weather,SeeWeather-2.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Weather,SeeWeather-2.03/app/src/main/java/com/xiecc/seeWeather/modules/domain/Weather.java,SeeWeather-2.03,Weather,327,7,0,0,0,False,False,1,True,False,0,0,3,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
493,com.xiecc.seeWeather.modules.domain.WeatherAPI,SeeWeather-2.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,WeatherAPI,SeeWeather-2.03/app/src/main/java/com/xiecc/seeWeather/modules/domain/WeatherAPI.java,SeeWeather-2.03,WeatherAPI,13,1,0,0,0,False,False,4,False,False,0,0,4,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
494,com.xiecc.seeWeather.modules.listener.HidingScrollListener,SeeWeather-2.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HidingScrollListener,SeeWeather-2.03/app/src/main/java/com/xiecc/seeWeather/modules/listener/HidingScrollListener.java,SeeWeather-2.03,HidingScrollListener,36,3,1,0,0,False,False,3,True,False,2,3,1,0,0.0,True,False,False,True,False,public,0,0,0,True,Service Provider
495,com.xiecc.seeWeather.modules.ui.ChoiceCityActivity,SeeWeather-2.03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ChoiceCityActivity,SeeWeather-2.03/app/src/main/java/com/xiecc/seeWeather/modules/ui/ChoiceCityActivity.java,SeeWeather-2.03,ChoiceCityActivity,207,15,7,0,0,False,False,3,False,False,4,3,33,19,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
496,com.xiecc.seeWeather.modules.ui.about.AboutFragment,SeeWeather-2.03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,AboutFragment,wallet/src/de/schildbach/wallet/ui/preference/AboutFragment.java,bitcoin-wallet-6.31,,59,5,2,0,0,False,False,2,False,False,1,2,11,3,,True,False,False,True,False,public,2,0,0,False,Interfacer
499,com.xiecc.seeWeather.modules.ui.setting.SettingFragment,SeeWeather-2.03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SettingFragment,SeeWeather-2.03/app/src/main/java/com/xiecc/seeWeather/modules/ui/setting/SettingFragment.java,SeeWeather-2.03,SettingFragment,129,6,4,0,0,False,False,2,False,False,3,2,11,23,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
500,de.danoeh.antennapod.activity.DownloadAuthenticationActivity,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DownloadAuthenticationActivity,/app/src/main/java/de/danoeh/antennapod/activity/DownloadAuthenticationActivity.java,AntennaPod-2.1.1,DownloadAuthenticationActivity,96,5,2,0,0,False,False,3,False,False,2,2,14,8,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
501,de.danoeh.antennapod.activity.MediaplayerActivity,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,MediaplayerActivity,/app/src/main/java/de/danoeh/antennapod/activity/MediaplayerActivity.java,AntennaPod-2.1.1,MediaplayerActivity,719,19,34,2,1,False,False,2,False,False,47,17,60,86,0.0,True,False,False,True,False,public,0,0,0,True,Interfacer
502,de.danoeh.antennapod.activity.OnlineFeedViewActivity,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,OnlineFeedViewActivity,/app/src/main/java/de/danoeh/antennapod/activity/OnlineFeedViewActivity.java,AntennaPod-2.1.1,OnlineFeedViewActivity,658,15,4,0,0,False,False,4,False,False,41,3,71,111,0.0,True,False,False,True,False,private,0,0,0,False,Interfacer
503,de.danoeh.antennapod.activity.OpmlFeedChooserActivity,AntennaPod-v2.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,OpmlFeedChooserActivity,/app/src/main/java/de/danoeh/antennapod/activity/OpmlFeedChooserActivity.java,AntennaPod-2.1.1,OpmlFeedChooserActivity,144,8,5,0,1,False,False,4,False,False,6,4,15,11,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
504,de.danoeh.antennapod.activity.VideoplayerActivity,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,VideoplayerActivity,/app/src/main/java/de/danoeh/antennapod/activity/VideoplayerActivity.java,AntennaPod-2.1.1,VideoplayerActivity,552,15,31,4,1,False,False,2,False,False,39,11,42,50,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
505,de.danoeh.antennapod.activity.WidgetConfigActivity,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,WidgetConfigActivity,/app/src/main/java/de/danoeh/antennapod/activity/WidgetConfigActivity.java,AntennaPod-2.1.1,WidgetConfigActivity,107,4,4,0,1,False,False,3,False,False,3,4,21,9,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
507,io.github.hidroh.materialistic.appwidget.WidgetConfigActivity,materialistic-v3.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,WidgetConfigActivity,/app/src/main/java/de/danoeh/antennapod/activity/WidgetConfigActivity.java,AntennaPod-2.1.1,WidgetConfigActivity,107,4,4,0,1,False,False,3,False,False,3,4,21,9,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
509,de.danoeh.antennapod.adapter.ChaptersListAdapter,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ChaptersListAdapter,/app/src/main/java/de/danoeh/antennapod/adapter/ChaptersListAdapter.java,AntennaPod-2.1.1,ChaptersListAdapter,179,5,7,1,2,False,False,3,True,False,12,8,22,20,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
510,de.danoeh.antennapod.adapter.DownloadLogAdapter,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DownloadLogAdapter,/app/src/main/java/de/danoeh/antennapod/adapter/DownloadLogAdapter.java,AntennaPod-2.1.1,DownloadLogAdapter,168,3,5,0,4,False,False,3,True,False,10,8,27,24,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
511,de.danoeh.antennapod.adapter.DownloadlistAdapter,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DownloadlistAdapter,/app/src/main/java/de/danoeh/antennapod/adapter/DownloadlistAdapter.java,AntennaPod-2.1.1,DownloadlistAdapter,118,3,4,0,4,False,False,2,True,False,4,5,16,13,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
512,de.danoeh.antennapod.adapter.FeedItemlistDescriptionAdapter,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FeedItemlistDescriptionAdapter,/app/src/main/java/de/danoeh/antennapod/adapter/FeedItemlistDescriptionAdapter.java,AntennaPod-2.1.1,FeedItemlistDescriptionAdapter,115,1,1,0,1,False,False,4,True,False,6,3,22,14,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
513,de.danoeh.antennapod.adapter.NavListAdapter,AntennaPod-v2.1.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,NavListAdapter,/app/src/main/java/de/danoeh/antennapod/adapter/NavListAdapter.java,AntennaPod-2.1.1,NavListAdapter,395,10,15,0,13,False,False,3,True,False,23,19,37,37,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
514,de.danoeh.antennapod.adapter.SubscriptionsAdapter,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SubscriptionsAdapter,/app/src/main/java/de/danoeh/antennapod/adapter/SubscriptionsAdapter.java,AntennaPod-2.1.1,SubscriptionsAdapter,139,4,6,0,4,False,False,2,True,False,4,9,22,15,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
515,de.danoeh.antennapod.adapter.gpodnet.PodcastListAdapter,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PodcastListAdapter,/app/src/main/java/de/danoeh/antennapod/adapter/gpodnet/PodcastListAdapter.java,AntennaPod-2.1.1,PodcastListAdapter,83,0,1,0,1,False,False,3,True,False,2,3,16,12,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
516,de.danoeh.antennapod.adapter.itunes.ItunesAdapter,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ItunesAdapter,/app/src/main/java/de/danoeh/antennapod/adapter/itunes/ItunesAdapter.java,AntennaPod-2.1.1,ItunesAdapter,125,2,1,0,1,False,False,2,True,False,2,3,16,7,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
517,de.danoeh.antennapod.config.ClientConfigurator,AntennaPod-v2.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ClientConfigurator,/app/src/main/java/de/danoeh/antennapod/config/ClientConfigurator.java,AntennaPod-2.1.1,ClientConfigurator,21,0,0,0,0,False,False,2,True,False,0,0,2,5,0.0,True,False,False,True,False,default,0,0,0,False,Service Provider
518,de.danoeh.antennapod.core.event.DiscoveryDefaultUpdateEvent,AntennaPod-v2.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,DiscoveryDefaultUpdateEvent,/core/src/main/java/de/danoeh/antennapod/core/event/DiscoveryDefaultUpdateEvent.java,AntennaPod-2.1.1,DiscoveryDefaultUpdateEvent,6,0,0,0,0,False,False,4,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
519,de.danoeh.antennapod.core.event.PlayerStatusEvent,AntennaPod-v2.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,PlayerStatusEvent,/core/src/main/java/de/danoeh/antennapod/core/event/PlayerStatusEvent.java,AntennaPod-2.1.1,PlayerStatusEvent,6,0,0,0,0,False,False,3,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
520,de.danoeh.antennapod.core.event.UnreadItemsUpdateEvent,AntennaPod-v2.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,UnreadItemsUpdateEvent,/core/src/main/java/de/danoeh/antennapod/core/event/UnreadItemsUpdateEvent.java,AntennaPod-2.1.1,UnreadItemsUpdateEvent,6,0,0,0,0,False,False,4,False,False,0,0,0,0,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
521,de.danoeh.antennapod.core.export.favorites.FavoritesWriter,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FavoritesWriter,/core/src/main/java/de/danoeh/antennapod/core/export/favorites/FavoritesWriter.java,AntennaPod-2.1.1,FavoritesWriter,132,5,6,0,2,False,False,2,True,False,1,10,15,16,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
522,de.danoeh.antennapod.core.export.html.HtmlWriter,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,HtmlWriter,/core/src/main/java/de/danoeh/antennapod/core/export/html/HtmlWriter.java,AntennaPod-2.1.1,HtmlWriter,51,1,2,0,0,False,False,2,True,False,0,3,9,5,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
523,de.danoeh.antennapod.core.export.opml.OpmlReader,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,OpmlReader,/core/src/main/java/de/danoeh/antennapod/core/export/opml/OpmlReader.java,AntennaPod-2.1.1,OpmlReader,89,3,1,0,0,False,False,2,True,False,10,1,8,9,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
524,de.danoeh.antennapod.core.export.opml.OpmlWriter,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,OpmlWriter,/core/src/main/java/de/danoeh/antennapod/core/export/opml/OpmlWriter.java,AntennaPod-2.1.1,OpmlWriter,75,4,2,0,0,False,False,2,True,False,2,3,11,10,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
525,de.danoeh.antennapod.core.feed.Chapter,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Chapter,/core/src/main/java/de/danoeh/antennapod/core/feed/Chapter.java,AntennaPod-2.1.1,Chapter,100,4,10,4,5,False,False,1,True,False,1,5,2,0,0.0,True,False,False,True,False,public,0,0,0,True,Information Holder
526,de.danoeh.antennapod.core.feed.ChapterMerger,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ChapterMerger,/core/src/main/java/de/danoeh/antennapod/core/feed/ChapterMerger.java,AntennaPod-2.1.1,ChapterMerger,55,1,1,0,0,False,False,2,True,False,5,2,4,3,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
527,de.danoeh.antennapod.core.feed.Feed,AntennaPod-v2.1.1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,Feed,/core/src/main/java/de/danoeh/antennapod/core/feed/Feed.java,AntennaPod-2.1.1,Feed,558,23,51,20,24,False,False,1,False,False,35,24,10,8,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
528,de.danoeh.antennapod.core.feed.FeedItem,AntennaPod-v2.1.1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,FeedItem,/core/src/main/java/de/danoeh/antennapod/core/feed/FeedItem.java,AntennaPod-2.1.1,FeedItem,492,21,47,15,18,False,False,2,False,False,26,19,17,20,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
529,de.danoeh.antennapod.core.feed.FeedItemFilter,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,FeedItemFilter,/core/src/main/java/de/danoeh/antennapod/core/feed/FeedItemFilter.java,AntennaPod-2.1.1,FeedItemFilter,136,13,3,0,1,False,False,3,True,False,17,1,8,10,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
530,de.danoeh.antennapod.core.feed.FeedMedia,AntennaPod-v2.1.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,FeedMedia,/core/src/main/java/de/danoeh/antennapod/core/feed/FeedMedia.java,AntennaPod-2.1.1,FeedMedia,626,20,60,13,22,False,False,2,False,False,38,28,25,48,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
531,de.danoeh.antennapod.core.feed.FeedPreferences,AntennaPod-v2.1.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,FeedPreferences,/core/src/main/java/de/danoeh/antennapod/core/feed/FeedPreferences.java,AntennaPod-2.1.1,FeedPreferences,243,12,27,11,12,False,False,2,False,False,5,15,7,2,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
532,de.danoeh.antennapod.core.feed.LocalFeedUpdater,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,LocalFeedUpdater,/core/src/main/java/de/danoeh/antennapod/core/feed/LocalFeedUpdater.java,AntennaPod-2.1.1,LocalFeedUpdater,229,0,9,0,1,False,False,3,True,False,14,17,27,44,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
533,de.danoeh.antennapod.core.feed.SubscriptionsFilter,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SubscriptionsFilter,/core/src/main/java/de/danoeh/antennapod/core/feed/SubscriptionsFilter.java,AntennaPod-2.1.1,SubscriptionsFilter,106,7,4,0,1,False,False,2,True,False,6,2,4,9,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
534,de.danoeh.antennapod.core.menuhandler.MenuItemUtils,AntennaPod-v2.1.1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,MenuItemUtils,/app/src/main/java/de/danoeh/antennapod/menuhandler/MenuItemUtils.java,AntennaPod-2.1.1,MenuItemUtils,99,0,3,1,1,False,False,3,False,False,5,7,13,17,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
536,de.danoeh.antennapod.menuhandler.MenuItemUtils,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MenuItemUtils,/app/src/main/java/de/danoeh/antennapod/menuhandler/MenuItemUtils.java,AntennaPod-2.1.1,MenuItemUtils,99,0,3,1,1,False,False,3,False,False,5,7,13,17,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
538,de.danoeh.antennapod.core.preferences.PlaybackPreferences,AntennaPod-v2.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PlaybackPreferences,/core/src/main/java/de/danoeh/antennapod/core/preferences/PlaybackPreferences.java,AntennaPod-2.1.1,PlaybackPreferences,200,14,14,1,7,False,False,2,False,False,4,9,11,15,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
539,de.danoeh.antennapod.core.preferences.UserPreferences,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,UserPreferences,/core/src/main/java/de/danoeh/antennapod/core/preferences/UserPreferences.java,AntennaPod-2.1.1,UserPreferences,1075,85,127,35,39,False,False,2,False,False,32,47,37,82,0.0,True,False,False,True,False,public,0,0,0,False,Information Holder
540,de.danoeh.antennapod.core.service.BasicAuthorizationInterceptor,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,BasicAuthorizationInterceptor,/core/src/main/java/de/danoeh/antennapod/core/service/BasicAuthorizationInterceptor.java,AntennaPod-2.1.1,BasicAuthorizationInterceptor,67,1,1,0,0,False,False,3,True,False,6,1,12,13,0.0,True,False,False,True,False,public,0,0,0,False,Service Provider
541,de.danoeh.antennapod.core.service.download.AntennapodHttpClient,AntennaPod-v2.1.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,AntennapodHttpClient,/core/src/main/java/de/danoeh/antennapod/core/service/download/AntennapodHttpClient.java,AntennaPod-2.1.1,AntennapodHttpClient,171,6,4,1,1,False,False,3,False,False,6,1,33,26,0.0,True,False,False,True,False,public,0,0,0,False,Interfacer
